"Existing
PO Number",PO Description (optional),Buyer ,Vendor Name,VENDOR_SITE_CODE,Ship to,Bill To,PO Currency,PAYMENT TERMS,Freight Terms/ Incoterms,"Carrier
Freight Payment Terms","FOB 
Destination / Origin",Note To Receiver (optional),Note to Supplier (optional),Line#,LINE_TYPE,ITEM,ITEM REVISION,"Category
(see note#1)","Line Description 
(see note# 1)",UOM,UNIT PRICE,Supplier item (optional),SHIPMENT#,open quantity,NEED BY DATE,PROMISED_DATE,RECEIPT REQUIRED? ,TAX_CODE,"Charge Account
(see note#1)",Vendor Site ID,Consigned (Yes/No),Plant Code,PR#,PR Item,Requestor,PR Text,Cost Center Code,Cost Center,Asset NO,APL Stauts,Vendor ID, Internal Order#
4500355154,,Yan Li,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,130,NB Standard PO,32334016,A,,,EA,0.1939,,,200000.000,14-01-2025,06-01-2025,,0 %,,,No,2000,0011081813,200,明月+计划张中辉,,#N/A,,,已纳入APL,0000002010,
4500355883,,Owen Zheng,"FUJITSU NETWORK COMMUNICATIONS, INC.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N045,EXW,,EXW,,,20,NB Standard PO,HA18B-8005-J160-1,A,,,EA,676.4300,,,20.000,08-03-2024,26-02-2024,,0 %,,,No,1000,0011090544,70,计划+胡丽达,,#N/A,,,已纳入APL,0008200531,
4500355883,,Owen Zheng,"FUJITSU NETWORK COMMUNICATIONS, INC.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N045,EXW,,EXW,,,20,NB Standard PO,HA18B-8005-J160-1,A,,,EA,676.4300,,,20.000,30-08-2024,08-05-2024,,0 %,,,No,1000,0011090544,70,计划+胡丽达,,#N/A,,,已纳入APL,0008200531,
4500357166,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,32170470,G,,,EA,0.0000,,,300.000,04-03-2024,26-02-2024,,13 %,,,Yes,2000,0011092441,10,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103595,
4500357166,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,32170470,G,,,EA,0.0000,,,300.000,30-10-2024,15-10-2024,,13 %,,,Yes,2000,0011092441,10,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103595,
4500357429,,Lin Zhuang,"Nanjing Aosong Optical Co.,Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,32449314,A,,,EA,5.0000,,,2000.000,05-02-2024,02-02-2024,,13 %,,,No,2000,0011092443,280,GDL+计划杨进,,#N/A,,,已纳入APL,0008102829,
4500357844,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,40,NB Standard PO,32379127-1,C,,,EA,297.2000,,,148.000,29-02-2024,20-02-2024,,0 %,,,No,2000,0011092874,40,旋转片+杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500359619,,Kelly Chen,"Teledyne Digital Imaging, Inc.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N060,FCA,,"Edmonton,Canada",,,10,NB Standard PO,32172243,E,,,EA,459.3300,,,450.000,08-06-2024,29-05-2024,,0 %,,,No,2000,0011092913,10,NPI+计划真敏章,,#N/A,,,已纳入APL,0008201907,
4500359619,,Kelly Chen,"Teledyne Digital Imaging, Inc.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N060,FCA,,"Edmonton,Canada",,,10,NB Standard PO,32172243,E,,,EA,459.3300,,,450.000,22-06-2024,12-06-2024,,0 %,,,No,2000,0011092913,10,NPI+计划真敏章,,#N/A,,,已纳入APL,0008201907,
4500360939,,Haini Zhang,Fuzhou chaoqun machinery mold co. LTD.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,20861560,A,,,EA,175.0000,,,85.000,18-12-2024,18-12-2024,,13 %,,,No,2000,0011098419,70,镀膜+公共,,#N/A,,,,0008103073,
4500361066,,JingRu Yang,"Photop Technologies, Inc.(FL)",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,USA,,"End user：LIGHT INSTRUMENTS, LTD",10,NB Standard PO,30483428-1,A,,,EA,200.0000,,,50.000,16-09-2024,05-09-2024,,0 %,,,No,2000,0011098465,10,YAG+计划蔡丹桂,,#N/A,,,已纳入APL,0000002020,
4500361066,,JingRu Yang,"Photop Technologies, Inc.(FL)",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,USA,,"End user：LIGHT INSTRUMENTS, LTD",20,NB Standard PO,30483428-1,A,,,EA,200.0000,,,50.000,14-10-2024,03-10-2024,,0 %,,,No,2000,0011098465,20,YAG+计划蔡丹桂,,#N/A,,,已纳入APL,0000002020,
4500361252,,Yan Li,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,60,NB Standard PO,30256877,B,,,EA,0.2984,,,7000.000,25-03-2025,17-03-2025,,0 %,,,No,2000,0011080339,40,明月+计划张中辉,,#N/A,,,已纳入APL,0000002010,
4500362156,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,50,NB Standard PO,32170470,H,,,EA,0.0000,,,400.000,03-04-2024,29-03-2024,,13 %,,,Yes,2000,0011099973,10,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103595,
4500362156,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,50,NB Standard PO,32170470,H,,,EA,0.0000,,,400.000,30-10-2024,15-10-2024,,13 %,,,Yes,2000,0011099973,10,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103595,
4500363675,,Jody Zhong,"II-VI Optical (Suzhou) Co., LTD",,"FLOOR 2,BUILDING 1,NO.318 FUGUANG ROADJINAN DISTRICT,FUZHOU,FUJIAN 350014 CHINA",BLOCK D01~02 NO.5XING HAN ST SUZHOUINDUSTRIAL PARK SUZHOU 215021 CHINA,CNY,N030,DEW,,Discharge to buyer's warehouse,,,50,NB Standard PO,5243453,,,,EA,36.3300,,,4000.000,23-10-2024,23-10-2024,,13 %,,,No,7010,0011103295,10,物料计划BOM料,,,,,,000000Z005,
4500363675,,Jody Zhong,"II-VI Optical (Suzhou) Co., LTD",,"FLOOR 2,BUILDING 1,NO.318 FUGUANG ROADJINAN DISTRICT,FUZHOU,FUJIAN 350014 CHINA",BLOCK D01~02 NO.5XING HAN ST SUZHOUINDUSTRIAL PARK SUZHOU 215021 CHINA,CNY,N030,DEW,,Discharge to buyer's warehouse,,,70,NB Standard PO,5243453,,,,EA,36.3300,,,4000.000,18-12-2024,18-12-2024,,13 %,,,No,7010,0011103297,10,物料计划BOM料,,,,,,000000Z005,
4500364182,,Supinda Teerasitan,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,60RB20002,,,,EA,6947.5600,,,10.000,05-11-2024,05-11-2024,,0 %,,,No,5001,0011104167,10,SKN,,#N/A,,,,0008200523,
4500364183,,Supinda Teerasitan,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,60RB30002,,,,EA,6947.5600,,,3.000,04-11-2024,04-11-2024,,0 %,,,No,5001,0011104167,20,SKN,,#N/A,,,,0008200523,
4500364363,,Xiaoping Huang,"Fuzhou Furuike Optoelectronics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S060,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30167021,,,,EA,8.6200,,,1000.000,10-01-2025,19-03-2024,,13 %,,,No,2000,0011104262,10,GDL+计划杨进,,#N/A,,,已纳入APL,0008102710,
4500364363,,Xiaoping Huang,"Fuzhou Furuike Optoelectronics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S060,DEW,,Discharge to buyer's warehouse,,,20,NB Standard PO,30167021,,,,EA,8.6200,,,1000.000,10-01-2025,08-04-2024,,13 %,,,No,2000,0011104262,20,GDL+计划杨进,,#N/A,,,已纳入APL,0008102710,
4500365651,,Xiaoping Huang,"Fuzhou Alight-Photonics OptoelectronicCo., Ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B180,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,66417385,A,,,EA,152.0000,,,200.000,20-01-2025,31-05-2024,,13 %,,,No,2000,0011105601,100,光学+计划宋晓菲,,#N/A,,,货源验证,0008104771,
4500365777,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,30,NB Standard PO,65HA20001,,,,EA,1141.1200,,,88.000,04-11-2025,04-11-2025,,0 %,,,No,5001,0011106612,10,SKN,,#N/A,,,,0008200523,
4500366622,,Xiaodong Zhuang,"Fuzhou Shenhui Chemical Instrument & Equipment Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,B090,DEW,,Discharge to buyer's warehouse,,,80,NB Standard PO,20840378,,,,EA,24.7800,,,50.000,20-01-2025,20-01-2025,,13 %,,,No,2000,0011107673,660,仓库代买+王金霞,,#N/A,,,工程验证,0008100029,
4500367606,,Yan Li,"II-VI VIETNAM CO., LTD",,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,FCA,,Vietnam,,"Note: the sales PO /Line , customer PO/ line, customer PN  informationetc. see excel file",90,NB Standard PO,66176714,B,,,EA,8.7100,,,500.000,22-01-2025,22-01-2025,,0 %,,,No,8090,0011109214,10,Fuzhou,,,,,,0000002010,
4500367606,,Yan Li,"II-VI VIETNAM CO., LTD",,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,FCA,,Vietnam,,"Note: the sales PO /Line , customer PO/ line, customer PN  informationetc. see excel file",110,NB Standard PO,66176714,B,,,EA,8.7100,,,500.000,22-01-2025,22-01-2025,,0 %,,,No,8090,0011109216,10,Fuzhou,,,,,,0000002010,
4500368396,,Xiaoping Huang,"Jiaozuo King's Photonics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,60,NB Standard PO,30317626,C,,,EA,0.0000,,,1000.000,08-01-2025,30-09-2024,,13 %,,,Yes,2000,0011110199,60,NPI+计划真敏章,,#N/A,,,已纳入APL,0008101949,
4500368396,,Xiaoping Huang,"Jiaozuo King's Photonics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,70,NB Standard PO,30317626,C,,,EA,0.0000,,,300.000,08-01-2025,31-10-2024,,13 %,,,Yes,2000,0011110199,70,NPI+计划真敏章,,#N/A,,,已纳入APL,0008101949,
4500368480,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,32416194,B,,,EA,32.0000,,,500.000,10-10-2024,04-10-2024,,13 %,,,No,2000,0011110463,30,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103595,
4500368480,,Kelly Chen,"shenzhen xiang xin yu technology co., ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z090,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,32416194,B,,,EA,32.0000,,,500.000,17-11-2024,14-11-2024,,13 %,,,No,2000,0011110463,30,NPI+计划真敏章,,#N/A,,,已纳入APL,0008103595,
4500369025,,Jane Wang,"Fuzhou Cangshan Fucan Co., Ltd.",,"3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China","3/F, C-12, 253 Fuxin East Rd., Fuzhou Fujian 350014, China",CNY,Z060,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30065811,,,,KG,2.7000,,,400.000,20-05-2024,20-05-2024,,13 %,,,No,4010,0011111280,40,外设+温德昌,,#N/A,,,已纳入APL,0008100634,
4500369048,,Liangsi Luo,"Dongguan HTD PrecisionManufacture Co.,Ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,30,NB Standard PO,30148679,,,,EA,3.8200,,,500.000,18-12-2024,09-10-2024,,13 %,,,No,2000,0011111340,100,GDL+计划杨进,,#N/A,,,已纳入APL,0008104988,
4500369048,,Liangsi Luo,"Dongguan HTD PrecisionManufacture Co.,Ltd",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,110,NB Standard PO,30148727,,,,EA,4.0300,,,200.000,21-12-2024,21-11-2024,,13 %,,,No,2000,0011111340,210,GDL+计划杨进,,#N/A,,,已纳入APL,0008104988,
4500369450,,Da Wei,Finisar Corporation,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,EXW,,ORIGIN,,,10,NB Standard PO,P6115377,A,,,EA,4950.0000,,,20.000,31-12-2024,23-05-2024,,0 %,,,No,1000,0011111898,20,计划+胡丽达,,#N/A,,,已纳入APL,000000Z050,
4500370346,,Xiaoping Huang,8200071Schott  AG,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",EUR,N060,FCA,,Maize,,,80,NB Standard PO,30000689,,,,KG,65.0000,,,100.000,10-02-2025,17-01-2025,,0 %,,,No,2000,0011110945,80,公共+计划黄启焕,,#N/A,,,已纳入APL,0008200071,
4500370486,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,100,NB Standard PO,30456651-1,B,,,EA,70.4000,,,32200.000,01-06-2024,01-06-2024,,0 %,,,No,2000,0011110745,100,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500370486,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,140,NB Standard PO,32197657,B,,,EA,45.7000,,,500.000,01-07-2024,01-07-2024,,0 %,,,No,2000,0011110745,140,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500370517,,Da Wei,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,40,NB Standard PO,60036148,A,,,EA,0.2148,,,50000.000,11-06-2024,03-06-2024,,0 %,,,No,1000,0011113037,10,计划+汪振芳,,#N/A,,,已纳入APL,0000002010,
4500370517,,Da Wei,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,40,NB Standard PO,60036148,A,,,EA,0.2148,,,50000.000,13-08-2024,05-08-2024,,0 %,,,No,1000,0011113037,10,计划+汪振芳,,#N/A,,,已纳入APL,0000002010,
4500370517,,Da Wei,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,40,NB Standard PO,60036148,A,,,EA,0.2148,,,50000.000,20-08-2024,12-08-2024,,0 %,,,No,1000,0011113037,10,计划+汪振芳,,#N/A,,,已纳入APL,0000002010,
4500370561,,Xiaoping Huang,"Jiaozuo King's Photonics Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30317626,C,,,EA,0.0000,,,202.000,08-01-2025,30-11-2024,,13 %,,,Yes,2000,0011113351,150,NPI+计划真敏章,,#N/A,,,已纳入APL,0008101949,
4500371030,,Owen Zheng,"FUJITSU NETWORK COMMUNICATIONS, INC.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N045,EXW,,EXW,,,110,NB Standard PO,HA18B-8006-K271-1,B,,,EA,917.1200,,,60.000,29-07-2024,17-07-2024,,0 %,,,No,1000,0011114503,20,计划+胡丽达,,#N/A,,,已纳入APL,0008200531,
4500371098,,Yan Li,"II-VI VIETNAM CO., LTD",,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,FCA,,Vietnam,,"Note: the sales PO /Line , customer PO/ line, customer PN  informationetc. see excel file",10,NB Standard PO,66176714,B,,,EA,8.7100,,,500.000,22-01-2025,22-01-2025,,0 %,,,No,8090,0011114673,10,Fuzhou,,,,,,0000002010,
4500371098,,Yan Li,"II-VI VIETNAM CO., LTD",,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,FCA,,Vietnam,,"Note: the sales PO /Line , customer PO/ line, customer PN  informationetc. see excel file",20,NB Standard PO,66176714,B,,,EA,8.7100,,,1000.000,22-01-2025,22-01-2025,,0 %,,,No,8090,0011114674,10,Fuzhou,,,,,,0000002010,
4500371503,,Owen Zheng,GOFOTON COMPANY LIMITED,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N060,FCA,,Philippines,,,10,NB Standard PO,1443840GF,A,,,EA,72.6300,,,139.000,05-07-2024,28-06-2024,,0 %,,,No,1001,0011115096,270,Tencent+Faye,,#N/A,,,工程验证,0008201115,
4500371719,,Thomas Zhang,Gel-Pak,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N090,EXW,,USA,,,20,NB Standard PO,30452945,,,,EA,11.4900,,,400.000,15-07-2024,28-06-2024,,0 %,,,No,2000,0011115121,20,镀膜+公共,,#N/A,,,,0008200166,
4500371886,,Yan Li,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,"the new part end user:Xinghan Laser Technology Co., Ltd",10,NB Standard PO,66448112,A,,,EA,0.7600,,,100.000,17-12-2024,09-12-2024,,0 %,,,No,2000,0011115485,10,明月+计划吴芳,,#N/A,,,已纳入APL,0000002010,
4500372363,,Kittipong Nakkhong,FABRINET,,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N090,EXW,,Ex works,,,10,NB Standard PO,60RA50003,,,,EA,4627.5400,,,33.000,23-12-2024,23-12-2024,,0 %,,,No,5001,0011117149,10,Fabrinet Amp,,#N/A,,,,0008200523,
4500372469,,JingRu Yang,"Photop Technologies, Inc.(FL)",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,USA,,10-30/CAN Candela Corporation40/ HOYA,20,NB Standard PO,32107513-1,A,,,EA,850.0000,,,50.000,08-09-2024,29-08-2024,,0 %,,,No,2000,0011113194,20,YAG+计划蔡丹桂,,#N/A,,,已纳入APL,0000002020,
4500372544,,Yan Li,"II-VI VIETNAM CO., LTD",,,"Unit 1402, 14th Floor, Henley Building, No. 5 Queen's Road Central, Hong Kong",USD,N030,FCA,,Vietnam,,"Note: the sales PO /Line , customer PO/ line, customer PN informationetc. see excel file",20,NB Standard PO,66176714,B,,,EA,8.7100,,,2800.000,17-02-2025,17-02-2025,,0 %,,,No,8090,0011117334,10,Fuzhou,,,,,,0000002010,
4500373452,,Da Wei,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,10,NB Standard PO,60036148,A,,,EA,0.2148,,,12500.000,27-08-2024,19-08-2024,,0 %,,,No,1000,0011118552,50,计划+汪振芳,,#N/A,,,已纳入APL,0000002010,
4500373452,,Da Wei,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,10,NB Standard PO,60036148,A,,,EA,0.2148,,,12500.000,19-11-2024,11-11-2024,,0 %,,,No,1000,0011118552,50,计划+汪振芳,,#N/A,,,已纳入APL,0000002010,
4500373452,,Da Wei,"II-VI VIETNAM CO., LTD",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,Vietnam,,,10,NB Standard PO,60036148,A,,,EA,0.2148,,,12500.000,03-12-2024,25-11-2024,,0 %,,,No,1000,0011118552,50,计划+汪振芳,,#N/A,,,已纳入APL,0000002010,
4500373539,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,10,NB Standard PO,30059395-1,B,,,EA,70.4000,,,3600.000,11-07-2024,11-07-2024,,0 %,,,No,2000,0011117535,10,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500373539,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,20,NB Standard PO,30445587-1,B,,,EA,70.4000,,,4000.000,11-07-2024,11-07-2024,,0 %,,,No,2000,0011117535,20,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500373539,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,30,NB Standard PO,30431203-1,B,,,EA,70.4000,,,34000.000,11-07-2024,11-07-2024,,0 %,,,No,2000,0011117535,30,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500373539,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,40,NB Standard PO,30456651-1,B,,,EA,70.4000,,,38500.000,11-07-2024,11-07-2024,,0 %,,,No,2000,0011117535,40,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500373539,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,50,NB Standard PO,30449798-1,B,,,EA,70.4000,,,420.000,11-07-2024,11-07-2024,,0 %,,,No,2000,0011117535,50,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500373539,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,60,NB Standard PO,30438370-1,B,,,EA,77.0000,,,19800.000,11-07-2024,11-07-2024,,0 %,,,No,2000,0011117535,60,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500373539,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,70,NB Standard PO,30456271,B,,,SET,155.0000,,,100.000,03-06-2024,03-06-2024,,0 %,,,No,2000,0011117535,70,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
4500373621,,Xiaoping Huang,Taiyo Optics (Dongguan) Corp,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,S090,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,66453408,A,,,EA,162.1900,,,600.000,10-01-2025,28-06-2024,,13 %,,,No,2000,0011118430,10,平面+计划叶云芎,,#N/A,,,货源验证,0008100603,
4500373626,,Xiaoping Huang,"Sinoma Synthetic Crystals Co., Ltd.",,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",CNY,Z060,DEW,,Discharge to buyer's warehouse,,,10,NB Standard PO,30236848,F,,,EA,146.0200,,,50.000,10-01-2025,02-07-2024,,13 %,,,No,2000,0010977230,110,晶体+计划蔡丹桂,,#N/A,,,货源验证,0008104889,
4500373711,,JingRu Yang,Coherent Corp.,,"253 Fuxin East Road, Fuzhou Fujian 350014, China","56 Fuxing Road, Jinan District Fuzhou, Fujian 350014, China",USD,N030,FCA,,New Jersey,,,10,NB Standard PO,32474488-1,A,,,EA,45.7000,,,3600.000,03-06-2024,03-06-2024,,0 %,,,No,2000,0011117535,80,旋转片+计划杨蕾蕾,,#N/A,,,已纳入APL,000000Z021,
